Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
1981-05-08,0.09582296758890152,0.09625072421637793,0.09582296758890152,0.09582296758890152,7907200
1981-05-11,0.09368416666984558,0.09411191742640504,0.09368416666984558,0.09411191742640504,11939200
1981-05-12,0.09368416666984558,0.09496742465101575,0.09368416666984558,0.09368416666984558,4256000
1981-05-13,0.09325642883777618,0.09453969278688036,0.09325642883777618,0.09368418539130856,4905600
1981-05-14,0.0919732004404068,0.09282870811354375,0.0919732004404068,0.09282870811354375,4928000
1981-05-15,0.09411193430423737,0.09539519822703715,0.09411193430423737,0.09411193430423737,4905600
1981-05-18,0.09582296758890152,0.09667846942086644,0.09582296758890152,0.09582296758890152,4166400
1981-05-19,0.09411193430423737,0.09453969084900157,0.09411193430423737,0.09453969084900157,25424000
1981-05-20,0.0971062108874321,0.09796172400881613,0.0971062108874321,0.0971062108874321,13283200
1981-05-21,0.10266778618097305,0.10309554277888547,0.10266778618097305,0.10266778618097305,32211200
1981-05-22,0.10737305879592896,0.10822857186671618,0.10737305879592896,0.10737305879592896,31427200
1981-05-26,0.10694531351327896,0.10737305862500623,0.10694531351327896,0.10737305862500623,85344000
1981-05-27,0.11293389648199081,0.11336165315750903,0.11293389648199081,0.11293389648199081,149497600
1981-05-28,0.11293389648199081,0.11336165315750903,0.11293389648199081,0.11293389648199081,73987200
1981-05-29,0.11336170881986618,0.11379023104606995,0.11336170881986618,0.11336170881986618,59382400
1981-06-01,0.11336170881986618,0.11379023104606995,0.11336170881986618,0.11336170881986618,51251200
1981-06-02,0.10780084878206253,0.10822860545018957,0.10780084878206253,0.10822860545018957,40432000
1981-06-03,0.10780084878206253,0.10865635069532766,0.10780084878206253,0.10780084878206253,39446400
1981-06-04,0.10993959754705429,0.11036734270211167,0.1099395975470543,0.1099395975470543,56067200
1981-06-05,0.10822860151529312,0.10865634674487955,0.10822860151529312,0.10865634674487955,57680000
1981-06-08,0.10437878221273422,0.10480653873304098,0.10437878221273422,0.10480653873304098,93497600
1981-06-09,0.10651753842830658,0.10694529488852456,0.10651753842830658,0.10651753842830658,119593600
1981-06-10,0.10780084878206253,0.1090841073634547,0.10780084878206253,0.10780084878206253,25222400
1981-06-11,0.11250610649585724,0.11293386304472601,0.11250610649585724,0.11250610649585724,38976000
1981-06-12,0.11122284829616547,0.11165060484512628,0.11122284829616547,0.11165060484512628,25804800
1981-06-15,0.11079511046409607,0.11122286708531885,0.11079511046409607,0.11122286708531885,143763200
1981-06-16,0.10865636169910431,0.10908411841055086,0.10865636169910431,0.10908411841055086,37251200
1981-06-17,0.10694531351327896,0.10737305862500623,0.10694531351327896,0.10737305862500623,27574400
1981-06-18,0.10651753842830658,0.1073730399257591,0.10651753842830658,0.10694529488852456,23049600
1981-06-19,0.10352330654859543,0.1039510517531537,0.10352330654859543,0.1039510517531537,27507200
1981-06-22,0.09967277199029922,0.10010051727031843,0.09967277199029922,0.10010051727031843,10841600
1981-06-23,0.1013837456703186,0.10224001264140448,0.1013837456703186,0.1013837456703186,15030400
1981-06-24,0.09881724417209625,0.09967275745334056,0.09881724417209625,0.09967275745334056,23027200
1981-06-25,0.1009560078382492,0.10138376444449199,0.1009560078382492,0.1009560078382492,24259200
1981-06-26,0.09967277199029922,0.10052827397332756,0.09967277199029922,0.10052827397332756,23788800
1981-06-29,0.09625072777271271,0.09710622963628726,0.09625072777271271,0.09710622963628726,10595200
1981-06-30,0.08897814154624939,0.08940589246052623,0.08897814154624939,0.08940589246052623,35907200
1981-07-01,0.08812259882688522,0.0885503495704002,0.08812259882688522,0.0885503495704002,170464000
1981-07-02,0.08812259882688522,0.0885503495704002,0.08812259882688522,0.08812259882688522,30284800
1981-07-06,0.08512835949659348,0.08598386708423915,0.08512835949659348,0.08598386708423915,16531200
1981-07-07,0.08598383516073227,0.0868393424307509,0.08598383516073227,0.08598383516073227,15836800
1981-07-08,0.08940588682889938,0.08983440876786329,0.08940588682889938,0.08940588682889938,16620800
1981-07-09,0.08256184309720993,0.08298959403866395,0.08256184309720993,0.08298959403866395,32883200
1981-07-10,0.07614476978778839,0.07657252073960451,0.07614476978778839,0.07657252073960451,55171200
1981-07-13,0.07785655558109283,0.07828431227309829,0.07785655558109283,0.07785655558109283,45740800
1981-07-14,0.08127859979867935,0.08213410761358103,0.08127859979867935,0.08127859979867935,19779200
1981-07-15,0.08341734111309052,0.08384509200542739,0.08341734111309052,0.08341734111309052,10953600
1981-07-16,0.08555606752634048,0.08641157462781837,0.08555606752634048,0.08555606752634048,15232000
1981-07-17,0.08855034410953522,0.08897810053816227,0.08855034410953522,0.08855034410953522,19824000
1981-07-20,0.08256184309720993,0.08298959403866395,0.08256184309720993,0.08298959403866395,23654400
1981-07-21,0.08213407546281815,0.08256183205857479,0.08213407546281815,0.08256183205857479,31942400
1981-07-22,0.07742803543806076,0.07828431418326924,0.07742803543806076,0.07828431418326924,22668800
1981-07-23,0.0795675590634346,0.07999531569166601,0.0795675590634346,0.0795675590634346,34451200
1981-07-24,0.08213407546281815,0.08256183205857479,0.08213407546281815,0.08213407546281815,28851200
1981-07-27,0.08555606752634048,0.08598381822133393,0.08555606752634048,0.08555606752634048,17337600
1981-07-28,0.08256184309720993,0.08298959403866395,0.08256184309720993,0.08298959403866395,22848000
1981-07-29,0.08127859979867935,0.08170635656187807,0.08127859979867935,0.08170635656187807,15500800
1981-07-30,0.08427286893129349,0.08512837669174386,0.08427286893129349,0.08427286893129349,9900800
1981-07-31,0.08555606752634048,0.08598381822133393,0.08555606752634048,0.08555606752634048,10953600
1981-08-03,0.08470059931278229,0.08555610680704259,0.08470059931278229,0.08555610680704259,12432000
1981-08-04,0.08598383516073227,0.08641159165148764,0.08598383516073227,0.08598383516073227,31673600
1981-08-05,0.08855034410953522,0.08897810053816227,0.08855034410953522,0.08855034410953522,17494400
1981-08-06,0.08641163259744644,0.08683938357939854,0.08641163259744644,0.08683938357939854,10528000
1981-08-07,0.08641163259744644,0.08683938357939854,0.08641163259744644,0.08641163259744644,9206400
1981-08-10,0.08641163259744644,0.08641163259744644,0.08641163259744644,0.08641163259744644,0
1981-08-11,0.0838451012969017,0.084700608887874,0.0838451012969017,0.084700608887874,71456000
1981-08-12,0.08213407546281815,0.08256183205857479,0.08213407546281815,0.08256183205857479,26275200
1981-08-13,0.0795675590634346,0.07999531569166601,0.0795675590634346,0.07999531569166601,27484800
1981-08-14,0.07828430831432343,0.07913981594357719,0.07828430831432343,0.07913981594357719,24192000
1981-08-17,0.07571698725223541,0.07657249457503806,0.07571698725223541,0.07657249457503806,18905600
1981-08-18,0.07400599867105484,0.07486150629516164,0.07400599867105484,0.07486150629516164,17001600
1981-08-19,0.07315047830343246,0.07400598577850165,0.07315047830343246,0.07400598577850165,20675200
1981-08-20,0.07400599867105484,0.07443375533885549,0.07400599867105484,0.07400599867105484,17113600
1981-08-21,0.06887295842170715,0.06972846604312839,0.06887295842170715,0.06972846604312839,41910400
1981-08-24,0.06459462642669678,0.06502238294192979,0.06459462642669678,0.06502238294192979,23072000
1981-08-25,0.06630641222000122,0.0667341630244119,0.06630641222000122,0.06630641222000122,40700800
1981-08-26,0.06502241641283035,0.06545016743675977,0.06502241641283035,0.06545016743675977,33600000
1981-08-27,0.06545013189315796,0.06587865373624974,0.06545013189315796,0.06545013189315796,25916800
1981-08-28,0.06887295842170715,0.06930070937667054,0.06887295842170715,0.06887295842170715,38035200
1981-08-31,0.06887295842170715,0.06930070937667054,0.06887295842170715,0.06887295842170715,40947200
1981-09-01,0.07315047830343246,0.0735782348967138,0.07315047830343246,0.07315047830343246,37027200
1981-09-02,0.07443369925022125,0.07486144988420097,0.07443369925022125,0.07443369925022125,19376000
1981-09-03,0.07058392465114594,0.07143943167850399,0.07058392465114594,0.07143943167850399,37475200
1981-09-04,0.06972844898700714,0.07015619983733934,0.06972844898700714,0.07015619983733934,15254400
1981-09-08,0.06758969277143478,0.06801744942927042,0.06758969277143478,0.06801744942927042,25446400
1981-09-09,0.06758969277143478,0.06801744942927042,0.06758969277143478,0.06758969277143478,30531200
1981-09-10,0.06801746785640717,0.0684452189186338,0.06801746785640717,0.06801746785640717,34809600
1981-09-11,0.06716195493936539,0.06758970596923079,0.06716195493936539,0.06758970596923079,17539200
1981-09-14,0.06502241641283035,0.06545016743675977,0.06502241641283035,0.06545016743675977,27686400
1981-09-15,0.0633113831281662,0.06373913403206344,0.0633113831281662,0.06373913403206344,19510400
1981-09-16,0.06202813982963562,0.06245589658871632,0.06202813982963562,0.06245589658871632,19353600
1981-09-17,0.06031707674264908,0.06074483316505629,0.060317076742649085,0.06074483316505629,19376000
1981-09-18,0.060744866728782654,0.061172617676046454,0.060744866728782654,0.060744866728782654,26320000
1981-09-21,0.061172615736722946,0.06160037238192017,0.061172615736722946,0.061172615736722946,49033600
1981-09-22,0.05775056779384613,0.05817831855468201,0.05775056779384612,0.05817831855468201,47420800
1981-09-23,0.05646733194589615,0.057322839601115144,0.05646733194589615,0.057322839601115144,28201600
1981-09-24,0.05603957176208496,0.05646732266363216,0.056039571762084954,0.05646732266363216,18300800
1981-09-25,0.04876698926091194,0.049622496767934544,0.04876698926091194,0.049622496767934544,34608000
1981-09-28,0.04919474571943283,0.0496225023770427,0.04919474571943283,0.04919474571943283,91728000
1981-09-29,0.05176125094294548,0.05218900745521038,0.05176125094294548,0.05176125094294548,94684800
1981-09-30,0.052189018577337265,0.05261676946926878,0.052189018577337265,0.052189018577337265,49996800
1981-10-01,0.052189018577337265,0.05261676946926878,0.052189018577337265,0.052189018577337265,61129600
1981-10-02,0.05646733194589615,0.05689508862925299,0.05646733194589615,0.05646733194589615,45046400
1981-10-05,0.058178339153528214,0.05903384668959614,0.058178339153528214,0.058178339153528214,43097600
1981-10-06,0.05775056779384613,0.05817831855468201,0.05775056779384612,0.05817831855468201,28358400
1981-10-07,0.061172615736722946,0.062028123315623206,0.061172615736722946,0.061172615736722946,38841600
1981-10-08,0.0633113831281662,0.06373913403206344,0.0633113831281662,0.0633113831281662,31091200
1981-10-09,0.06373914331197739,0.06459465095582079,0.06373914331197739,0.06373914331197739,54521600
1981-10-12,0.06587868183851242,0.06630643852410885,0.06587868183851242,0.06587868183851242,27350400
1981-10-13,0.06587868183851242,0.06673418949821056,0.06587868183851242,0.06587868183851242,44195200
1981-10-14,0.06202813982963562,0.06245589658871632,0.06202813982963562,0.06245589658871632,30979200
1981-10-15,0.0633113831281662,0.06373913403206344,0.0633113831281662,0.0633113831281662,29433600
1981-10-16,0.06245588883757591,0.06288363983207451,0.06245588883757591,0.06288363983207451,36467200
1981-10-19,0.06373914331197739,0.06416689998964639,0.06373914331197739,0.06373914331197739,20585600
1981-10-20,0.06716195493936539,0.06758970596923079,0.06716195493936539,0.06716195493936539,35728000
1981-10-21,0.06716195493936539,0.06758970596923079,0.06716195493936539,0.06716195493936539,76899200
1981-10-22,0.0667342096567154,0.06716196647152498,0.0667342096567154,0.06716196647152498,32278400
1981-10-23,0.06502241641283035,0.06545016743675977,0.06502241641283035,0.06545016743675977,27910400
1981-10-26,0.06502241641283035,0.06545016743675977,0.06502241641283035,0.06502241641283035,27283200
1981-10-27,0.06630641222000122,0.06716191954031504,0.06630641222000122,0.06630641222000122,85590400
1981-10-28,0.06844514608383179,0.06887290240236431,0.06844514608383179,0.06844514608383179,44172800
1981-10-29,0.06758969277143478,0.06801744942927042,0.06758969277143478,0.06801744942927042,30486400
1981-10-30,0.06844514608383179,0.06887290240236431,0.06844514608383179,0.06844514608383179,52729600
1981-11-02,0.06844514608383179,0.06887290240236431,0.06844514608383179,0.06844514608383179,36915200
1981-11-03,0.06758969277143478,0.06801744942927042,0.06758969277143478,0.06801744942927042,28380800
1981-11-04,0.06587868183851242,0.06630643852410885,0.06587868183851242,0.06630643852410885,23811200
1981-11-05,0.061172615736722946,0.06160037238192017,0.061172615736722946,0.06160037238192017,23363200
1981-11-06,0.06160035356879234,0.06202810437185765,0.06160035356879234,0.06160035356879234,24595200
1981-11-09,0.06245588883757591,0.06288363983207451,0.06245588883757591,0.06245588883757591,20384000
1981-11-10,0.06288360804319382,0.06331136453294824,0.06288360804319382,0.06288360804319382,16755200
1981-11-11,0.06459462642669678,0.06502238294192979,0.06459462642669678,0.06459462642669678,27440000
1981-11-12,0.0667342096567154,0.06716196647152498,0.0667342096567154,0.0667342096567154,39916800
1981-11-13,0.06202813982963562,0.06245589658871632,0.06202813982963562,0.06245589658871632,21011200
1981-11-16,0.061172615736722946,0.06160037238192017,0.061172615736722946,0.06160037238192017,22556800
1981-11-17,0.06245588883757591,0.06288363983207451,0.06245588883757591,0.06245588883757591,35414400
1981-11-18,0.06459462642669678,0.06502238294192979,0.06459462642669678,0.06459462642669678,29142400
1981-11-19,0.06459462642669678,0.06502238294192979,0.06459462642669678,0.06459462642669678,40006400
1981-11-20,0.06502241641283035,0.06545016743675977,0.06502241641283035,0.06502241641283035,38102400
1981-11-23,0.06202813982963562,0.06288364763630132,0.06202813982963562,0.06288364763630132,22960000
1981-11-24,0.06160035356879234,0.06202810437185765,0.06160035356879234,0.06202810437185765,22153600
1981-11-25,0.06288360804319382,0.06331136453294824,0.06288360804319382,0.06288360804319382,52550400
1981-11-27,0.06459462642669678,0.06502238294192979,0.06459462642669678,0.06459462642669678,37251200
1981-11-30,0.06373914331197739,0.06416689998964639,0.06373914331197739,0.06416689998964639,23968000
1981-12-01,0.06373914331197739,0.06416689998964639,0.06373914331197739,0.06373914331197739,23385600
1981-12-02,0.06416688114404678,0.06459463198459217,0.06416688114404678,0.06416688114404678,37564800
1981-12-03,0.0633113831281662,0.06373913403206344,0.0633113831281662,0.06373913403206344,20428800
1981-12-04,0.06502241641283035,0.06545016743675977,0.06502241641283035,0.06502241641283035,137155200
1981-12-07,0.06545013189315796,0.06587865373624974,0.06545013189315796,0.06545013189315796,59292800
1981-12-08,0.06416688114404678,0.0650223885366305,0.06416688114404678,0.0650223885366305,50624000
1981-12-09,0.06459462642669678,0.06502238294192979,0.06459462642669678,0.06459462642669678,34272000
1981-12-10,0.06459462642669678,0.06502238294192979,0.06459462642669678,0.06459462642669678,37408000
1981-12-11,0.06416688114404678,0.0650223885366305,0.06416688114404678,0.06459463198459217,76092800
1981-12-14,0.06202813982963562,0.06288364763630132,0.06202813982963562,0.06288364763630132,25244800
1981-12-15,0.06373914331197739,0.06416689998964639,0.06373914331197739,0.06373914331197739,31315200
1981-12-16,0.0667342096567154,0.06716196647152498,0.0667342096567154,0.0667342096567154,65452800
1981-12-17,0.07229498773813248,0.07272274443146592,0.07229498773813248,0.07229498773813248,51452800
1981-12-18,0.07828430831432343,0.07871205927320304,0.07828430831432343,0.07828430831432343,71724800
1981-12-21,0.07486150413751602,0.07528926079298792,0.07486150413751602,0.07528926079298792,56403200
1981-12-22,0.07614476978778839,0.07657252073960451,0.07614476978778839,0.07614476978778839,53827200
1981-12-23,0.07443369925022125,0.07486144988420097,0.07443369925022125,0.07486144988420097,28896000
1981-12-24,0.07486150413751602,0.07528926079298792,0.07486150413751602,0.07486150413751602,28918400
1981-12-28,0.0714394599199295,0.07229496157399372,0.0714394599199295,0.07229496157399372,36579200
1981-12-29,0.07272272557020187,0.07357823302349076,0.07272272557020187,0.07272272557020187,24236800
1981-12-30,0.07571698725223541,0.07614474376938297,0.07571698725223541,0.07571698725223541,32188800
1981-12-31,0.07571698725223541,0.07614474376938297,0.07571698725223541,0.07571698725223541,54656000
1982-01-04,0.0752892941236496,0.07571704525699313,0.0752892941236496,0.07571704525699313,71254400
1982-01-05,0.0714394599199295,0.07229496157399372,0.0714394599199295,0.07229496157399372,35840000
1982-01-06,0.07058392465114594,0.07101167530907972,0.07058392465114594,0.07101167530907972,66080000
1982-01-07,0.06502241641283035,0.06587868951256629,0.06502241641283035,0.06587868951256629,70044800
1982-01-08,0.06801746785640717,0.0684452189186338,0.06801746785640717,0.06801746785640717,56604800
1982-01-11,0.06373914331197739,0.06416689998964639,0.06373914331197739,0.06416689998964639,33331200
1982-01-12,0.06160035356879234,0.06202810437185765,0.06160035356879234,0.06202810437185765,59920000
1982-01-13,0.061172615736722946,0.06160037238192017,0.061172615736722946,0.06160037238192017,41753600
1982-01-14,0.06416688114404678,0.06459463198459217,0.06416688114404678,0.06416688114404678,25715200
1982-01-15,0.06844514608383179,0.069300653009407,0.06844514608383179,0.06844514608383179,46704000
1982-01-18,0.06972844898700714,0.07058395639916461,0.06972844898700714,0.06972844898700714,28000000
1982-01-19,0.06801746785640717,0.06887297569235631,0.06801746785640717,0.06887297569235631,55507200
1982-01-20,0.06930071115493774,0.0697284678323719,0.06930071115493774,0.06930071115493774,25827200
1982-01-21,0.07058392465114594,0.07101167530907972,0.07058392465114594,0.07058392465114594,33331200
1982-01-22,0.07101171463727951,0.07143947124360692,0.07101171463727951,0.07101171463727951,24259200
1982-01-25,0.06887295842170715,0.06930070937667054,0.06887295842170715,0.06930070937667054,44710400
1982-01-26,0.06630641222000122,0.06716191954031504,0.06630641222000122,0.06716191954031504,21212800
1982-01-27,0.0667342096567154,0.06758971757483813,0.0667342096567154,0.0667342096567154,31360000
1982-01-28,0.06887295842170715,0.06930070937667054,0.06887295842170715,0.06887295842170715,39603200
1982-01-29,0.06972844898700714,0.07015619983733934,0.06972844898700714,0.06972844898700714,53155200
1982-02-01,0.06887295842170715,0.06972846604312839,0.06887295842170715,0.06972846604312839,38528000
1982-02-02,0.06930071115493774,0.07015621879831145,0.06930071115493774,0.06930071115493774,54275200
1982-02-03,0.06930071115493774,0.0697284678323719,0.06930071115493774,0.06930071115493774,31472000
1982-02-04,0.06758969277143478,0.06801744942927042,0.06758969277143478,0.06801744942927042,22041600
1982-02-05,0.06758969277143478,0.06801744942927042,0.06758969277143478,0.06758969277143478,40297600
1982-02-08,0.0633113831281662,0.06373913403206344,0.0633113831281662,0.06373913403206344,31696000
1982-02-09,0.0633113831281662,0.06373913403206344,0.0633113831281662,0.0633113831281662,57904000
1982-02-10,0.06416688114404678,0.06459463198459217,0.06416688114404678,0.06416688114404678,38796800
1982-02-11,0.0633113831281662,0.06373913403206344,0.0633113831281662,0.06373913403206344,24528000
